date,close,return_1d,sma5,sma20,sma50,ema12,ema26,rsi14,macd,macd_signal,atr14,volume_ratio20,roc20,drawdown_60,breakout_up20,breakout_down20,composite_score,prediction,future_return_5d,prediction_correct
20211107,75760.0,-0.022451612903225837,73520.0,71878.0,77800.2,72384.2622456809,73385.86539764302,54.444539696780616,-1001.6031519621174,-1970.288621000735,1978.9007670340063,1.951302824378437,-0.02909137511213633,-0.1930983065289168,False,False,-1,NEUTRAL,-0.015443505807814173,
20211108,74520.0,-0.016367476240760293,74532.0,71729.5,77542.8,72712.83728480693,73469.87536818799,51.94094423070516,-757.0380833810632,-1727.6385134768009,1926.1221408172917,1.4497268438585569,-0.0383275261324042,-0.20630525082543405,False,False,0,NEUTRAL,-0.03542673107890504,
20211109,78040.0,0.04723564143853998,75728.0,71772.0,77254.0,73532.40077945201,73808.40311869259,57.8642746832027,-276.002339240571,-1437.3112786295549,2039.9705593303422,2.5057683397481507,0.011011789091851298,-0.16881457024177227,True,False,4,UP,-0.0785494618144541,False
20211110,77780.0,-0.0033316248077909227,76720.0,71986.0,76931.8,74185.87758261325,74102.5954802709,57.302477579636204,83.28210234234575,-1133.1926024351749,1912.8298050924607,1.629253781954791,0.05823129251700676,-0.1715837682394291,False,False,3,UP,-0.06595525842118799,False
20211113,74310.0,-0.04461301105682691,76082.0,72144.5,76665.2,74204.97333913429,74117.95877802861,50.28546489114783,87.0145611056796,-889.151169727004,2024.0562475858565,1.1329423065617132,0.044560022490863105,-0.20854191074661843,False,False,2,UP,-0.05490512716996365,False
20211114,74590.0,0.003767998923428939,75848.0,72157.5,76451.2,74264.2082100367,74152.92479447094,50.80891882733976,111.28341556576197,-689.0642526684509,1899.4808013297238,0.9346482943381226,0.003497914704695182,-0.20555969751837255,False,False,2,UP,-0.04424185547660542,False
20211115,71880.0,-0.036331947982303214,75320.0,72127.5,76168.8,73897.40694695413,73984.55999488049,45.78425321558327,-87.15304792636016,-568.6820117200327,1957.375029806172,0.7280586963982786,-0.008278145695364225,-0.23442326126318036,False,False,-2,DOWN,0.02045075125208684,False
20211116,71910.0,0.0004173622704508606,74094.0,72118.5,75864.8,73591.65203203811,73830.8888841486,45.84809684720709,-239.2368521104945,-502.7929797981251,1819.705384820017,0.7331508635618132,-0.0024968789013732895,-0.23410373841729681,False,False,-2,DOWN,0.001529689890140462,False
20211117,72650.0,0.010290641079126583,73068.0,72110.5,75630.0,73446.78248864763,73743.41563347093,47.4906664935367,-296.6331448232959,-461.56101280315926,1742.583571618587,0.5683344132676986,-0.0021975003433594154,-0.22622217488550433,False,False,0,NEUTRAL,-0.01830695113558156,
20211120,70230.0,-0.0333103922918101,72252.0,72063.0,75336.4,72951.89287500954,73483.16262358418,42.90706162191466,-531.2697485746467,-475.50275995745676,1790.9704593601166,0.5799657358918707,-0.013346445630795123,-0.25199701778677175,False,False,-4,DOWN,-0.012530257724619132,True
20211121,71290.0,0.01509326498647301,71592.0,72202.5,75113.8,72696.21704808499,73320.70613294833,45.39317547061413,-624.4890848633368,-505.30002493863276,1738.758283691537,0.7641205165853108,0.04072992700729916,-0.24070721056555544,False,False,-4,DOWN,-0.016972927479309896,True
20211122,73350.0,0.02889605835320519,71886.0,72465.5,74920.0,72796.7990406873,73322.87604902622,49.954102635925814,-526.0770083389216,-509.45542161869054,1761.704120570713,0.9560775478132653,0.07725069760610959,-0.2187666418148898,False,False,-2,DOWN,-0.04144512610770279,True
20211123,72020.0,-0.01813224267211999,71908.0,72633.5,74683.6,72677.29149596617,73226.36671206132,47.21233408774733,-549.0752160951524,-517.3793805139829,1730.8681119585194,0.581118434190212,0.048936789979609596,-0.23293215464905737,False,False,-4,DOWN,-0.0261038600388781,True
